,artist,name,id,url,date_added
4,Nirvana,Drain You,5Ddlk6C2JVxb1SReZ6O1wk,https://i.scdn.co/image/ab67616d00001e02e175a19e530c898d167d39bf,2021-04-30 18:04:28+00:00
1,Nirvana,Breed,5mJGLBNJM0GULqAoL5mb9C,https://i.scdn.co/image/ab67616d00001e02e175a19e530c898d167d39bf,2021-04-30 15:46:13+00:00
0,Nirvana,About A Girl,55yvzYuvJYG2RUEnMK78tr,https://i.scdn.co/image/ab67616d00001e0256072fea6785a3ad2d24237c,2021-04-30 15:45:53+00:00
